databaseId	cerebroId	marvelcdbId	name	subname	type	classification	imageUrl	cardBack	traits	handSize	hitPointsFixed	hitPointsScaling	set	stage	startingThreatFixed	startingThreatScaling	accelerationFixed	accelerationScaling	acceleration	amplify	crisis	hazard	toughness	permanent	nemesisMinion	victory
bb443c23-2ec2-52f4-8dff-9c10e029fae6	49001B	49001b	Erik Lehnsherr	Magneto	Alter-Ego	Hero	/official/49001B.jpg	multi_sided	Mutant	6	10		Magneto										false	false	false	
b90cd89b-9cd2-5461-ab77-89acd16793fc	49002	49002	Asteroid M		Support	Hero	/official/49002.jpg	player	Location,Magnetic				Magneto										false	false	false	
8649e8d6-722f-5775-9923-eef543fb5ff8	49003	49003	Magneto's Helmet		Upgrade	Hero	/official/49003.jpg	player	Armor,Magnetic				Magneto										false	false	false	
65031a05-4919-5ce7-9780-7b24c095e37f	49004	49004	Magneto's Armor		Upgrade	Hero	/official/49004.jpg	player	Armor,Magnetic				Magneto										false	false	false	
5e589d8f-6e79-5daf-931f-252a7c2e89d4	49005	49005	Magneto's Cape		Upgrade	Hero	/official/49005.jpg	player	Armor,Magnetic				Magneto										false	false	false	
1ce74a51-0bcd-56be-9720-92c9717f0ee6	49006	49006	Magnetic Bubble		Upgrade	Hero	/official/49006.jpg	player	Magnetic,Superpower				Magneto										false	false	false	
98715e25-9fbb-5943-8d11-fdbb1b93a966	49007	49007	Wrapped in Metal		Upgrade	Hero	/official/49007.jpg	player	Magnetic				Magneto										false	false	false	
563b2fb7-3d73-52b7-8384-1fac92f7c529	49008	49008	Electromagnetic Blast		Event	Hero	/official/49008.jpg	player	Magnetic,Superpower,Thwart				Magneto										false	false	false	
c9d6ba6a-16ec-551e-9a92-d79d32bd0134	49009	49009	Metal Shards		Event	Hero	/official/49009.jpg	player	Attack,Magnetic,Superpower				Magneto										false	false	false	
98953500-8efd-5a99-8afa-f5b9c2722a31	49010	49010	Magnetic Missile		Event	Hero	/official/49010.jpg	player	Magnetic,Superpower				Magneto										false	false	false	
61278007-deb0-521f-8c89-c4b9c9e7103f	49011	49011	Master of Magnetism		Resource	Hero	/official/49011.jpg	player	Magnetic				Magneto										false	false	false	
86d69032-9f5f-56e0-ba21-6d2ceef4c5da	49012	49012	M	Monet St. Croix	Ally	Leadership	/official/49012.jpg	player	Psionic,X-Men		4												false	false	false	
e385f1f6-1066-54e5-99bf-a0aaa13ad7da	49013	49013	Kid Omega	Quentin Quire	Ally	Leadership	/official/49013.jpg	player	Psionic,X-Men		2												false	false	false	
f76ef62a-d484-502a-a22c-4ce229cc4629	49014	49014	Phoenix	Jean Grey	Ally	Leadership	/official/49014.jpg	player	Psionic,X-Men		3												false	false	false	
1a28fad5-fe09-5123-94d2-0509104868de	49015	49015	Cyclops	Scott Summers	Ally	Leadership	/official/49015.jpg	player	X-Men		2												false	false	false	
47d88db1-bd53-5872-b218-444aaaab5d21	49016	49016	Won't Stay Down		Support	Leadership	/official/49016.jpg	player	Condition														false	false	false	
d4ce6ed1-9dad-57cf-be70-7fd429a6317e	49017	49017	Squared Off		Event	Leadership	/official/49017.jpg	player	Tactic														false	false	false	
890b081a-71aa-55d4-badf-d82c4d62e032	49018	49018	Noble Sacrifice		Event	Leadership	/official/49018.jpg	player	Tactic														false	false	false	
466c2720-986e-50fb-a620-bf2102a7bf4a	49019	49019	"""You Got This!"""		Event	Leadership	/official/49019.jpg	player	Tactic														false	false	false	
637633f6-f34f-5c44-8cb9-2b6930db63fb	49020	49020	New Recruits		Player Side Scheme	Leadership	/official/49020.jpg	player															false	false	false	0
fd2f8061-a561-522e-879f-aa4a499e8a06	49021	49021	White Queen	Emma Frost	Ally	Basic	/official/49021.jpg	player	Psionic,X-Men		3												false	false	false	
45f4a99f-308c-58b8-ad74-6f53b720df76	49022	49022	Face the Past		Event	Basic	/official/49022.jpg	player															false	false	false	
c7ee08a2-3dd2-5caf-b062-345bf0c391bc	49023	49023	Deft Focus		Upgrade	Basic	/official/49023.jpg	player	Skill														false	false	false	
c4259e8f-0dd7-5cae-afe2-beaadaeb9b48	49024	49024	Energy		Resource	Basic	/official/01088.jpg	player															false	false	false	
d9833eff-f5ad-5642-9f22-c7b1781f890e	49025	49025	Genius		Resource	Basic	/official/01089.jpg	player															false	false	false	
06f3509f-bfdd-5822-87c4-918894a6b417	49026	49026	Strength		Resource	Basic	/official/01090.jpg	player															false	false	false	
01eada89-77de-5a3e-8048-a4d280ef144e	49027	49027	Old Grievances		Obligation	Encounter	/official/49027.jpg	encounter					Magneto										false	false	false	
e0f5af2a-e432-51d8-8297-f9bfa8b9aecf	49028	49028	Exodus		Minion	Encounter	/official/49028.jpg	encounter	Acolyte,Elite,Psionic		6		Magneto Nemesis										true	false	true	
ed02f46a-46b7-511a-a28e-9ea55b569a21	49029	49029	Martyr for Mutants		Side Scheme	Encounter	/official/49029.jpg	encounter					Magneto Nemesis			3				1			false	false	false	
9b2077cd-bfc4-5f81-8afb-0babdbf3d1f9	49030	49030	Fabian Cortez		Minion	Encounter	/official/49030.jpg	encounter	Acolyte		4		Magneto Nemesis										false	false	false	
8e0ab8bb-25f5-5974-a760-7c4f6eaf59fb	49031	49031	Frenzy		Minion	Encounter	/official/49031.jpg	encounter	Acolyte		4		Magneto Nemesis										false	false	false	
d9199d90-d6f8-58f1-870e-3693aaf3e021	49032	49032	Angry Acolyte		Treachery	Encounter	/official/49032.jpg	encounter					Magneto Nemesis										false	false	false	
633a7aa5-9e10-54c8-8e09-13c218705b64	49033	49033	Surge	Noriko Ashida	Ally	Basic	/official/49033.jpg	player	New,X-Men		2												false	false	false	
23c02fc7-c3d5-568a-994a-0ebc59e9136b	49034	49034	Anole	Victor Borkowski	Ally	Basic	/official/49034.jpg	player	New,X-Men		2												false	false	false	
603013fe-cc90-5b83-9c84-1ac4327c66f7	49035	49035	Bling!	Roxanne Washington	Ally	Basic	/official/49035.jpg	player	New,X-Men		2												false	false	false	
45f1de0a-16d7-52fb-ac74-c5585653355b	49036	49036	Indra	Paras Gavaskar	Ally	Basic	/official/49036.jpg	player	New,X-Men		2												false	false	false	
8449ecac-efb7-5b54-9391-ddf34fd1fa3c	49037	49037	Children of the Atom		Support	Basic	/official/49037.jpg	player															false	false	false	
453e48df-8ec7-5eb6-b329-b0bbedf3b4e4	49038	49038	Sebastian Shaw		Minion	Encounter	/official/49038.jpg	encounter	Hellfire		5		Hellfire										true	false	true	
c76b540e-a274-5fca-96c2-5e8c4c04473f	49039	49039	Selene		Minion	Encounter	/official/49039.jpg	encounter	Hellfire		4		Hellfire										false	false	true	
9aa5a071-79e1-5706-bc4d-5ef6dcd49a1d	49040	49040	Hellfire Pawn		Minion	Encounter	/official/49040.jpg	encounter	Hellfire		3		Hellfire										false	false	false	
91fab9f9-4d2f-55d7-b05a-672543e6cee8	49041	49041	The Inner Circle		Side Scheme	Encounter	/official/49041.jpg	encounter					Hellfire		4					1			false	false	false	
94b24b93-a096-5b10-8e82-eb15167220fa	49042	49042	Power and Decadence		Treachery	Encounter	/official/49042.jpg	encounter					Hellfire										false	false	false	
9c4dc1da-80e9-5366-9617-8f1f56139dd9	50001A	50001a	Maria Hill		Hero	Hero	/official/50001A.jpg	multi_sided	S.H.I.E.L.D.,Spy	5	9		Maria Hill										false	false	false	
9c4dc1da-80e9-5366-9617-8f1f56139dd9	50001B	50001b	Maria Hill		Alter-Ego	Hero	/official/50001B.jpg	multi_sided	S.H.I.E.L.D.,Spy	6	9		Maria Hill										false	false	false	
16579d97-8e91-5d39-b236-09f593891391	50002	50002	Nick Fury		Ally	Hero	/official/50002.jpg	player	S.H.I.E.L.D.		3		Maria Hill										false	false	false	
88651597-9311-5ac8-a607-7e88bd671193	50003	50003	All-Points Bulletin		Event	Hero	/official/50003.jpg	player	Tactic				Maria Hill										false	false	false	
28c83838-25cd-5a26-b215-3addbbb3dded	50004	50004	On the Double		Event	Hero	/official/50004.jpg	player					Maria Hill										false	false	false	
e3fd6983-ce93-5635-8c18-33b65602e944	50005	50005	Reinforcements		Event	Hero	/official/50005.jpg	player					Maria Hill										false	false	false	
27f4f664-f0d5-5234-b7d5-3aa1632e27b7	50006	50006	The Hard Call		Event	Hero	/official/50006.jpg	player					Maria Hill										false	false	false	
ac344cb5-94ae-550a-b0dc-6e44b7b7780d	50007	50007	Special Funding		Resource	Hero	/official/50007.jpg	player					Maria Hill										false	false	false	
7b620f68-c758-50cf-9bf8-5ff5a6d38c9a	50008	50008	Support Staff		Support	Hero	/official/50008.jpg	player	Persona,S.H.I.E.L.D.				Maria Hill										false	false	false	
e632f3b6-83e2-55b5-989d-1413725988a0	50009	50009	The Iliad		Support	Hero	/official/50009.jpg	player	S.H.I.E.L.D.,Vehicle				Maria Hill										false	false	false	
275cce5c-45e7-5a54-b09f-89fc304ffc2e	50010	50010	Life Model Decoy		Upgrade	Hero	/official/50010.jpg	player	Preparation,Tech				Maria Hill										false	false	false	
e01ce645-dfd9-5c38-8f37-b2bc757d3ed5	50011	50011	S.H.I.E.L.D. Director		Upgrade	Hero	/official/50011.jpg	player	Title				Maria Hill										false	false	false	
9511389e-d532-56e9-96b7-c53b84095982	50012	50012	Victoria Hand		Ally	Leadership	/official/50012.jpg	player	S.H.I.E.L.D.		2												false	false	false	
0ce50243-a30d-5507-ab43-a20bd4d3a202	50013	50013	Slingshot	Yo-Yo Rodriguez	Ally	Leadership	/official/50013.jpg	player	S.H.I.E.L.D.,Spy		3												false	false	false	
2f654db8-79f6-5ca5-a681-d7ea386bb081	50014	50014	Organizational Support		Resource	Leadership	/official/50014.jpg	player															false	false	false	
00751a14-efb9-56e2-a945-828b0010ada0	50015	50015	Agents of S.H.I.E.L.D.		Support	Leadership	/official/50015.jpg	player	Team														false	false	false	
ae3b4b9a-1a20-5a0e-9070-7213ccfa8dcb	50016	50016	Command Team		Support	Leadership	/official/23016.jpg	player	S.H.I.E.L.D.														false	false	false	
221d137c-c21b-5f56-89a3-ba0ce436c51f	50017	50017	The Circe		Support	Leadership	/official/50017.jpg	player	S.H.I.E.L.D.,Vehicle														false	false	false	
b1a54355-3662-56b0-aef4-86fbc70464e2	50018	50018	The Bellerophon		Support	Aggression	/official/50018.jpg	player	S.H.I.E.L.D.,Vehicle														false	false	false	
f2ebb27b-7679-5c7e-9ea3-e1f7473b278f	50019	50019	The Douglass		Support	Justice	/official/50019.jpg	player	S.H.I.E.L.D.,Vehicle														false	false	false	
d25aa92d-ceb4-5224-bd67-b183f210eff9	50020	50020	The Pericles		Support	Protection	/official/50020.jpg	player	S.H.I.E.L.D.,Vehicle														false	false	false	
7ca5c9bd-e858-52e0-8a59-18df1bdbad50	50021	50021	Dum Dum Dugan		Ally	Basic	/official/27047.jpg	player	S.H.I.E.L.D.		5												false	false	false	
5f5185b8-c536-56e0-914f-4877f8f3814c	50022	50022	Grant Ward		Ally	Basic	/official/50022.jpg	player	S.H.I.E.L.D.,Spy		3												false	false	false	
18959829-3f00-58aa-ac29-6f655e8d9d2f	50023	50023	Melinda May		Ally	Basic	/official/50023.jpg	player	S.H.I.E.L.D.,Spy		3												false	false	false	
41b3da6c-0684-54d5-a4a8-b22632fae505	50024	50024	Super Spies		Event	Basic	/official/50024.jpg	player															false	false	false	
22a818e6-e2ad-53f4-9aae-47b6abbbc0ab	50025	50025	Energy		Resource	Basic	/official/50025.jpg	player															false	false	false	
9d53a040-cf9e-5908-b871-35d124454ee2	50026	50026	Genius		Resource	Basic	/official/50026.jpg	player															false	false	false	
eb66ff66-3358-505f-9c97-a6c7abd1e5e5	50027	50027	Strength		Resource	Basic	/official/50027.jpg	player															false	false	false	
b2c7026b-8b20-5e37-84d2-7a5a3ca757c2	50028	50028	Front Organization		Support	Basic	/official/50028.jpg	player	Location														false	false	false	
27534077-68db-53c9-9ce1-3ad341a41241	50029	50029	Press Conference		Obligation	Encounter	/official/50029.jpg	encounter					Maria Hill										false	false	false	
3a882d42-5caf-5d3d-be69-7f64ad0e9c7b	50030	50030	Controller		Minion	Encounter	/official/50030.jpg	encounter	Elite,Psionic		6		Maria Hill Nemesis										false	false	true	
3149c74d-19e8-5e4a-96de-e99650c62490	50031	50031	Army of the Controlled		Side Scheme	Encounter	/official/50031.jpg	encounter					Maria Hill Nemesis			3			1				false	false	false	
e3b17ebd-ab65-59c6-8db6-0afd9cb19ebd	50032	50032	Controlled Innocents		Environment	Encounter	/official/50032.jpg	encounter					Maria Hill Nemesis										false	false	false	
9cbc306d-db22-5809-bc70-91144ee4d938	50033	50033	Diabolical Discs		Treachery	Encounter	/official/50033.jpg	encounter					Maria Hill Nemesis										false	false	false	
bf5902fa-93e9-5349-9c38-998543cae4a0	50034A	50034a	Nick Fury		Hero	Hero	/official/50034A.jpg	multi_sided	S.H.I.E.L.D.,Soldier,Spy	5	10		Nick Fury										false	false	false	
bf5902fa-93e9-5349-9c38-998543cae4a0	50034B	50034b	Nick Fury		Alter-Ego	Hero	/official/50034B.jpg	multi_sided	S.H.I.E.L.D.,Soldier,Spy	6	10		Nick Fury										false	false	false	
58528c8d-e1e3-5a3e-868e-bd28fddd2af0	50035A	50035a	Assault		Upgrade	Hero	/official/50035A.jpg	multi_sided	Item,Tech				Nick Fury										false	true	false	
58528c8d-e1e3-5a3e-868e-bd28fddd2af0	50035B	50035b	Stealth		Upgrade	Hero	/official/50035B.jpg	multi_sided	Item,Tech				Nick Fury										false	true	false	
5066e04f-b7cc-5bbe-b6c8-f9f8fc8d16f4	50036	50036	Maria Hill		Ally	Hero	/official/50036.jpg	player	S.H.I.E.L.D.		3		Nick Fury										false	false	false	
19d028d9-279f-5d12-a580-ece3467fe2be	50037	50037	Concentrated Fire		Event	Hero	/official/50037.jpg	player	Attack				Nick Fury										false	false	false	
37069157-b4af-519f-928a-97a2a5167972	50038	50038	Covert Surveillance		Event	Hero	/official/50038.jpg	player	Thwart				Nick Fury										false	false	false	
fbe916ff-bcaa-5074-9394-0b9788dbebf1	50039	50039	Spray Fire		Event	Hero	/official/50039.jpg	player	Attack				Nick Fury										false	false	false	
89463aee-af92-5a70-9932-8eb1c4c019ad	50040	50040	Fury's Flying Car		Support	Hero	/official/50040.jpg	player	Aerial,Tech,Vehicle				Nick Fury										false	false	false	
c4dc667b-3961-5e97-99f3-d561dd9ff623	50041	50041	Safe House #221		Support	Hero	/official/50041.jpg	player	Location,S.H.I.E.L.D.				Nick Fury										false	false	false	
9d0007e8-cc63-5379-937b-283891eb17d1	50042	50042	EM Shield		Upgrade	Hero	/official/50042.jpg	player	Preparation,Tech				Nick Fury										false	false	false	
5195904b-98a7-5849-b9f3-35c599c28057	50043	50043	Eyepatch Camera		Upgrade	Hero	/official/50043.jpg	player	Preparation,Tech				Nick Fury										false	false	false	
1833f6e9-9b7a-56b8-9ca1-46e714b0399a	50044	50044	Fury's Watch		Upgrade	Hero	/official/50044.jpg	player	Item,Tech				Nick Fury										false	false	false	
d12141cf-137f-5756-9721-95d8fb4941c2	50045	50045	Intelligence Analysis		Upgrade	Hero	/official/50045.jpg	player	Preparation,Skill				Nick Fury										false	false	false	
943397e9-1081-5902-b3fd-019d2dd3c601	50046	50046	Secret Agent		Upgrade	Hero	/official/50046.jpg	player	Title				Nick Fury										false	false	false	
4b424f3a-49a6-5ec2-beea-8e857532b44c	50047	50047	Agent Coulson		Ally	Justice	/official/08011.jpg	player	S.H.I.E.L.D.,Spy		3												false	false	false	
09e4d532-6925-5a1e-8a24-2c79f095a064	50048	50048	Quake	Daisy Johnson	Ally	Justice	/official/08012.jpg	player	Avenger,S.H.I.E.L.D.		2												false	false	false	
74095747-5eef-5c0f-8388-bd4ec9d74bc3	50049	50049	Global Logistics		Event	Justice	/official/27043.jpg	player	S.H.I.E.L.D.,Tactic														false	false	false	
f995b757-672d-59ad-8e37-eaecc238d553	50050	50050	Informant		Upgrade	Justice	/official/50050.jpg	player	Preparation														false	false	false	
a47fc35c-6ada-5800-8e40-d68d10cd2111	50051	50051	Intelligence		Upgrade	Justice	/official/50051.jpg	player	Preparation														false	false	false	
dcba376c-7ace-5d3e-b527-624c57421da3	50052	50052	Prism Dust		Upgrade	Justice	/official/50052.jpg	player	Preparation,Tech														false	false	false	
ce851b95-bdb8-57bd-a9b2-0933a35ad123	50053	50053	Under Surveillance		Upgrade	Justice	/official/06031.jpg	player	Condition														false	false	false	
727c893e-d3da-57a9-89c6-35c888511941	50054	50054	Nick Fury, Sr.		Ally	Basic	/official/50054.jpg	player	S.H.I.E.L.D.,Soldier		3												false	false	false	
5e074326-6cf4-5445-ad1e-1ac53d2dd316	50055	50055	Jemma Simmons		Support	Basic	/official/50055.jpg	player	Persona,S.H.I.E.L.D.														false	false	false	
0f4012a9-eef6-5d5a-b68a-987080f2f967	50056	50056	Leo Fitz		Support	Basic	/official/50056.jpg	player	Persona,S.H.I.E.L.D.														false	false	false	
8479ee12-03e0-5fd3-8daf-8700d82c75cc	50057	50057	Sky-Destroyer		Support	Basic	/official/27055.jpg	player	S.H.I.E.L.D.,Vehicle														false	false	false	
f5f8435a-d774-5696-9186-acf87acd474e	50058	50058	Practiced Plan		Upgrade	Basic	/official/50058.jpg	player	Preparation														false	false	false	
9bee6cc7-e2bd-5254-b3bc-8d304ce4f203	50059	50059	Discovered		Obligation	Encounter	/official/50059.jpg	encounter					Nick Fury										false	false	false	
e0ec8c84-5c90-5827-9087-96fd003fb172	50060	50060	Orion		Minion	Encounter	/official/50060.jpg	encounter	Leviathan		6		Nick Fury Nemesis										true	false	true	
386d76ce-7d5b-51a4-b497-dd6b8358fafa	50061	50061	Acquire Infinity Formula		Side Scheme	Encounter	/official/50061.jpg	encounter					Nick Fury Nemesis		5					1			false	false	false	
d0774309-5385-5e15-a20e-6cbdf9b05c24	50062	50062	Leviathan Soldier		Minion	Encounter	/official/50062.jpg	encounter	Leviathan		4		Nick Fury Nemesis										true	false	false	
52fd1e5c-2652-53a2-b9ea-486df0979070	50063	50063	Cold Storage		Treachery	Encounter	/official/50063.jpg	encounter					Nick Fury Nemesis										false	false	false	
cede217a-08c5-54a9-a398-dcec42e9dba6	50064	50064	Black Widow		Villain	Encounter	/official/50064.jpg	villain	Spy			13	Black Widow	I									false	false	false	
1fa38965-5ea9-5b57-ad92-ecd702fd3365	50065	50065	Black Widow		Villain	Encounter	/official/50065.jpg	villain	Spy			16	Black Widow	II									false	false	false	
c655452c-279b-5eb3-8b4d-c21868b231de	50066	50066	Black Widow		Villain	Encounter	/official/50066.jpg	villain	Spy			20	Black Widow	III									false	false	false	
bde3fed0-1991-5c38-97ee-6917b1b4c1a2	50067A	50067a	The Widow's Web		Main Scheme	Encounter	/official/50067A.jpg	multi_sided					Black Widow	1A									false	false	false	
bde3fed0-1991-5c38-97ee-6917b1b4c1a2	50067B	50067b	The Widow's Web		Main Scheme	Encounter	/official/50067B.jpg	multi_sided					Black Widow	1B		2							false	false	false	
424709bd-aa70-5f22-ad6d-2fa8deff1f01	50068	50068	Black Widow's Gauntlet		Attachment	Encounter	/official/50068.jpg	encounter	Tech,Weapon				Black Widow										false	false	false	
18772c1b-dcbb-55ad-8fc5-982b6b7eff5f	50069	50069	Grappling Hook		Attachment	Encounter	/official/50069.jpg	encounter	Item				Black Widow										false	false	false	
4b1839c8-519d-5162-9881-44cabfaa8c65	50070	50070	Night Vision Goggles		Attachment	Encounter	/official/50070.jpg	encounter	Item				Black Widow										false	false	false	
1bd7522c-c564-59c9-a3fd-729cb590f990	50071	50071	Stun Net		Attachment	Encounter	/official/50071.jpg	encounter	Item				Black Widow										false	false	false	
d7fae4fa-f039-5070-a359-6f2578997df7	50072	50072	A.I.M. Commando		Minion	Encounter	/official/50072.jpg	encounter	A.I.M.		3		Black Widow										false	false	false	
2d8bc79b-1ee4-57ac-b9f5-0b8171139a35	50073	50073	A.I.M. Grunt		Minion	Encounter	/official/50073.jpg	encounter	A.I.M.		5		Black Widow										false	false	false	
